flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops,Unnamed: 11,Unnamed: 12
15-07-2023,Air India,AI-770,economy,Kolkata,20:30,Hyderabad,10:30,14h 00m,"4,771",1-stop,,
15-07-2023,SpiceJet,SG-3839,economy,Kolkata,18:10,Hyderabad,12:40,18h 30m,"7,816",1-stop,,
15-07-2023,Vistara,UK-706,business,Kolkata,10:15,Hyderabad,22:55,12h 40m,"52,958",1-stop,,
15-07-2023,Vistara,UK-774,business,Kolkata,20:35,Hyderabad,07:50,11h 15m,"49,945",1-stop,,
15-07-2023,Vistara,UK-706,economy,Kolkata,10:15,Hyderabad,09:40,23h 25m,"5,688",1-stop,,
15-07-2023,AirAsia,I5-2991,economy,Kolkata,21:35,Mumbai,07:15,09h 40m,"3,764",1-stop,,
15-07-2023,Air India,AI-773,business,Kolkata,17:15,Mumbai,20:05,02h 50m,"32,462",non-stop,,
15-07-2023,Indigo,6E-6488,economy,Kolkata,11:55,Mumbai,23:15,11h 20m,"5,390",1-stop,,
15-07-2023,GO FIRST,G8-7560,economy,Kolkata,14:30,Mumbai,21:50,07h 20m,"5,848",1-stop,,
15-07-2023,Air India,AI-765,business,Kolkata,20:45,Mumbai,08:05,11h 20m,"44,367",1-stop,,
15-07-2023,GO FIRST,G8-537,economy,Kolkata,16:25,Mumbai,21:25,05h 00m,"8,038",1-stop,,
15-07-2023,Vistara,UK-708,economy,Kolkata,20:25,Mumbai,11:35,15h 10m,"6,128",1-stop,,
15-07-2023,Air India,AI-763,business,Kolkata,07:00,Mumbai,20:00,13h 00m,"51,025",1-stop,,
15-07-2023,Vistara,UK-994,economy,Mumbai,10:25,Bangalore,20:25,10h 00m,"6,515",1-stop,,
15-07-2023,Air India,AI-660,business,Mumbai,18:00,Bangalore,16:15,22h 15m,"55,427",1-stop,,
15-07-2023,Indigo,6E-5236,economy,Mumbai,04:50,Bangalore,06:40,01h 50m,"2,145",non-stop,,
15-07-2023,Vistara,UK-954,business,Mumbai,06:00,Bangalore,11:50,05h 50m,"55,427",1-stop,,
15-07-2023,Vistara,UK-857,business,Mumbai,21:00,Bangalore,22:50,01h 50m,"20,994",non-stop,,
15-07-2023,Air India,AI-442,business,Mumbai,15:35,Bangalore,00:10,08h 35m,"55,427","1-stop
												Via IXU
												",,
15-07-2023,Vistara,UK-988,economy,Mumbai,20:55,Bangalore,10:50,13h 55m,"6,515",1-stop,,
15-07-2023,Air India,AI-687,economy,Mumbai,16:00,Bangalore,00:10,08h 10m,"6,567",1-stop,,
15-07-2023,Indigo,6E-5352,economy,Mumbai,23:05,Chennai,01:00,01h 55m,"3,030",non-stop,,
15-07-2023,Vistara,UK-825,economy,Mumbai,09:45,Chennai,11:50,02h 05m,"3,050",non-stop,,
15-07-2023,Air India,AI-867,business,Mumbai,21:30,Chennai,12:40,15h 10m,"50,357",1-stop,,
15-07-2023,Vistara,UK-863,economy,Mumbai,09:05,Chennai,20:15,11h 10m,"8,211",2+-stop,,
15-07-2023,Indigo,6E-5208,economy,Mumbai,17:10,Chennai,22:05,04h 55m,"4,110",1-stop,,
15-07-2023,Air India,AI-888,business,Mumbai,19:00,Chennai,12:40,17h 40m,"50,357",1-stop,,
15-07-2023,Vistara,UK-910,economy,Mumbai,17:35,Chennai,16:20,22h 45m,"5,083",1-stop,,
15-07-2023,Air India,AI-660,economy,Mumbai,18:00,Chennai,19:00,25h 00m,"4,779",1-stop,,
15-07-2023,Vistara,UK-621,economy,Mumbai,13:20,Delhi,16:50,27h 30m,"5,383",1-stop,,
15-07-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,10:55,06h 10m,"4,904",1-stop,,
15-07-2023,GO FIRST,G8-383,economy,Mumbai,14:35,Delhi,00:50,10h 15m,"6,001",1-stop,,
15-07-2023,Vistara,UK-851,economy,Mumbai,07:00,Delhi,14:10,07h 10m,"6,183",1-stop,,
15-07-2023,Air India,AI-774,economy,Mumbai,20:55,Delhi,09:15,12h 20m,"7,747",1-stop,,
15-07-2023,Vistara,UK-821,economy,Mumbai,06:45,Delhi,23:55,17h 10m,"4,858",1-stop,,
15-07-2023,Vistara,UK-994,economy,Mumbai,10:25,Delhi,12:40,02h 15m,"2,362",non-stop,,
15-07-2023,Vistara,UK-653,business,Mumbai,06:00,Delhi,16:30,10h 30m,"41,547",1-stop,,
15-07-2023,Vistara,UK-988,economy,Mumbai,20:55,Hyderabad,19:55,23h 00m,"4,458",1-stop,,
15-07-2023,Air India,AI-806,economy,Mumbai,08:00,Hyderabad,20:35,12h 35m,"4,639",1-stop,,
15-07-2023,Indigo,6E-5217,economy,Mumbai,16:20,Hyderabad,17:40,01h 20m,"2,930",non-stop,,
15-07-2023,GO FIRST,G8-327,economy,Mumbai,08:00,Hyderabad,22:40,14h 40m,"4,368",1-stop,,
15-07-2023,Indigo,6E-932,economy,Mumbai,08:45,Hyderabad,17:25,08h 40m,"4,692",1-stop,,
15-07-2023,Vistara,UK-940,business,Mumbai,19:45,Hyderabad,12:35,16h 50m,"69,342",1-stop,,
15-07-2023,Air India,AI-442,economy,Mumbai,15:35,Hyderabad,17:35,26h 00m,"8,144","1-stop
												Via IXU
												",,
15-07-2023,GO FIRST,G8-7536,economy,Mumbai,12:30,Hyderabad,22:40,10h 10m,"3,955",1-stop,,
15-07-2023,AirAsia,I5-942,economy,Mumbai,13:05,Kolkata,19:45,06h 40m,"3,658",2+-stop,,
15-07-2023,Air India,AI-639,business,Mumbai,09:30,Kolkata,17:35,08h 05m,"45,908",1-stop,,
15-07-2023,Vistara,UK-986,business,Mumbai,22:45,Kolkata,18:05,19h 20m,"50,471",1-stop,,
15-07-2023,Vistara,UK-655,economy,Mumbai,11:30,Kolkata,19:35,08h 05m,"8,463",2+-stop,,
15-07-2023,Indigo,6E-5217,economy,Mumbai,16:20,Kolkata,22:40,06h 20m,"5,635",1-stop,,
15-07-2023,GO FIRST,G8-391,economy,Mumbai,13:30,Kolkata,21:45,08h 15m,"5,875",1-stop,,
15-07-2023,Air India,AI-660,business,Mumbai,18:00,Kolkata,14:30,20h 30m,"50,471",1-stop,,
15-07-2023,Air India,AI-687,business,Mumbai,16:00,Kolkata,09:00,17h 00m,"50,471",1-stop,,
16-07-2023,Vistara,UK-814,economy,Bangalore,21:10,Chennai,16:20,19h 10m,"6,575",1-stop,,
16-07-2023,GO FIRST,G8-312,economy,Bangalore,17:20,Chennai,00:45,07h 25m,"3,369",1-stop,,
16-07-2023,Vistara,UK-858,business,Bangalore,06:40,Chennai,08:50,26h 10m,"44,944",1-stop,,
16-07-2023,Air India,AI-503,economy,Bangalore,17:50,Chennai,12:40,18h 50m,"6,402",1-stop,,
16-07-2023,Vistara,UK-850,economy,Bangalore,19:55,Chennai,11:50,15h 55m,"4,840",1-stop,,
16-07-2023,Vistara,UK-897,economy,Bangalore,07:55,Chennai,16:20,08h 25m,"5,560",2+-stop,,
16-07-2023,Vistara,UK-808,business,Bangalore,08:00,Chennai,20:15,12h 15m,"61,302",1-stop,,
16-07-2023,Air India,AI-9547,economy,Bangalore,19:00,Chennai,08:00,37h 00m,"8,730",2+-stop,,
16-07-2023,Indigo,6E-6491,economy,Bangalore,13:05,Delhi,18:10,05h 05m,"4,327",1-stop,,
16-07-2023,Air India,AI-573,business,Bangalore,13:00,Delhi,20:55,07h 55m,"46,117",1-stop,,
16-07-2023,Indigo,6E-232,economy,Bangalore,23:00,Delhi,07:10,08h 10m,"3,321",1-stop,,
16-07-2023,Vistara,UK-814,business,Bangalore,21:10,Delhi,23:45,02h 35m,"33,417",non-stop,,
16-07-2023,SpiceJet,SG-3027,economy,Bangalore,05:45,Delhi,17:45,12h 00m,"10,742",1-stop,,
16-07-2023,Vistara,UK-846,business,Bangalore,08:30,Delhi,18:05,09h 35m,"55,664",1-stop,,
16-07-2023,Vistara,UK-858,economy,Bangalore,06:40,Delhi,19:45,13h 05m,"4,844",1-stop,,
16-07-2023,GO FIRST,G8-7547,economy,Bangalore,10:00,Delhi,15:45,05h 45m,"4,068",1-stop,,
16-07-2023,Vistara,UK-814,business,Bangalore,21:10,Hyderabad,12:35,15h 25m,"57,437",1-stop,,
16-07-2023,Air India,AI-9547,economy,Bangalore,19:00,Hyderabad,21:05,26h 05m,"7,511",1-stop,,
16-07-2023,Air India,AI-503,business,Bangalore,17:50,Hyderabad,10:30,16h 40m,"57,323",1-stop,,
16-07-2023,Air India,AI-503,economy,Bangalore,17:50,Hyderabad,10:30,16h 40m,"5,838",1-stop,,
16-07-2023,Indigo,6E-886,economy,Bangalore,09:20,Hyderabad,10:40,01h 20m,"2,366",non-stop,,
16-07-2023,Vistara,UK-854,economy,Bangalore,18:25,Hyderabad,20:55,26h 30m,"5,375",1-stop,,
16-07-2023,StarAir,S5-151,economy,Bangalore,07:05,Hyderabad,08:05,01h 00m,"2,020",non-stop,,
16-07-2023,Indigo,6E-7223,economy,Bangalore,14:45,Hyderabad,22:50,08h 05m,"4,381",1-stop,,
16-07-2023,Air India,AI-808,business,Bangalore,21:00,Kolkata,14:30,17h 30m,"61,416",1-stop,,
16-07-2023,Air India,AI-804,economy,Bangalore,06:10,Kolkata,22:20,16h 10m,"7,074",1-stop,,
16-07-2023,AirAsia,I5-1228,economy,Bangalore,07:30,Kolkata,13:20,05h 50m,"3,427",1-stop,,
16-07-2023,Vistara,UK-846,economy,Bangalore,08:30,Kolkata,19:55,11h 25m,"6,599",1-stop,,
16-07-2023,Indigo,6E-6212,economy,Bangalore,10:55,Kolkata,17:10,06h 15m,"5,230",1-stop,,
16-07-2023,Vistara,UK-858,economy,Bangalore,06:40,Kolkata,16:50,10h 10m,"7,760",1-stop,,
16-07-2023,Air India,AI-501,business,Bangalore,13:20,Kolkata,22:20,09h 00m,"61,416",1-stop,,
16-07-2023,AirAsia,I5-2461,economy,Bangalore,16:15,Kolkata,02:15,10h 00m,"3,427",1-stop,,
16-07-2023,Indigo,6E-131,economy,Bangalore,07:20,Mumbai,11:35,04h 15m,"5,230",1-stop,,
16-07-2023,Air India,AI-808,business,Bangalore,21:00,Mumbai,12:50,15h 50m,"55,504",1-stop,,
16-07-2023,GO FIRST,G8-146,economy,Bangalore,17:00,Mumbai,10:10,17h 10m,"5,229",2+-stop,,
16-07-2023,AirAsia,I5-941,economy,Bangalore,05:35,Mumbai,07:15,01h 40m,"2,223",non-stop,,
16-07-2023,Vistara,UK-816,economy,Bangalore,11:30,Mumbai,21:15,09h 45m,"7,284",1-stop,,
16-07-2023,Vistara,UK-820,business,Bangalore,17:50,Mumbai,07:55,14h 05m,"68,009",1-stop,,
16-07-2023,Vistara,UK-810,economy,Bangalore,07:00,Mumbai,14:00,07h 00m,"6,634",1-stop,,
16-07-2023,GO FIRST,G8-803,economy,Bangalore,18:50,Mumbai,02:00,07h 10m,"5,229",1-stop,,
16-07-2023,Air India,AI-672,economy,Chennai,14:55,Bangalore,22:30,31h 35m,"5,709",1-stop,,
16-07-2023,Air India,AI-672,economy,Chennai,14:55,Bangalore,18:30,27h 35m,"3,620",1-stop,,
16-07-2023,Vistara,UK-832,business,Chennai,06:55,Bangalore,17:00,10h 05m,"61,164",1-stop,,
16-07-2023,Vistara,UK-828,economy,Chennai,07:00,Bangalore,22:50,15h 50m,"4,803",1-stop,,
16-07-2023,Air India,AI-430,business,Chennai,09:55,Bangalore,20:05,10h 10m,"61,164",1-stop,,
16-07-2023,Vistara,UK-822,business,Chennai,09:45,Bangalore,20:55,11h 10m,"44,806",1-stop,,
16-07-2023,Vistara,UK-822,economy,Chennai,09:45,Bangalore,17:45,08h 00m,"4,803",1-stop,,
16-07-2023,Air India,AI-538,economy,Chennai,20:20,Bangalore,12:30,16h 10m,"6,371",1-stop,,
16-07-2023,SpiceJet,SG-612,economy,Chennai,21:50,Delhi,09:35,11h 45m,"4,088",1-stop,,
16-07-2023,Vistara,UK-828,business,Chennai,07:00,Delhi,12:40,05h 40m,"58,789",1-stop,,
16-07-2023,Vistara,UK-824,business,Chennai,20:30,Delhi,09:40,13h 10m,"61,062",1-stop,,
16-07-2023,Vistara,UK-824,business,Chennai,20:30,Delhi,19:45,23h 15m,"54,242",1-stop,,
16-07-2023,AirAsia,I5-1229,economy,Chennai,16:05,Delhi,22:15,06h 10m,"2,502",1-stop,,
16-07-2023,AirAsia,I5-1229,economy,Chennai,16:05,Delhi,03:20,11h 15m,"2,502",1-stop,,
16-07-2023,Vistara,UK-822,business,Chennai,09:45,Delhi,18:05,08h 20m,"58,789",1-stop,,
16-07-2023,GO FIRST,G8-505,economy,Chennai,17:40,Delhi,00:40,07h 00m,"2,739",1-stop,,
16-07-2023,Vistara,UK-822,economy,Chennai,09:45,Hyderabad,20:55,11h 10m,"6,092",1-stop,,
16-07-2023,Vistara,UK-828,economy,Chennai,07:00,Hyderabad,07:50,24h 50m,"6,092",1-stop,,
16-07-2023,Air India,AI-539,economy,Chennai,17:00,Hyderabad,11:55,18h 55m,"4,337",1-stop,,
16-07-2023,Indigo,6E-847,economy,Chennai,16:30,Hyderabad,20:25,03h 55m,"4,598",1-stop,,
16-07-2023,Vistara,UK-836,economy,Chennai,10:45,Hyderabad,09:40,22h 55m,"4,127",1-stop,,
16-07-2023,Vistara,UK-834,business,Chennai,17:10,Hyderabad,09:40,16h 30m,"52,229",1-stop,,
16-07-2023,Vistara,UK-834,economy,Chennai,17:10,Hyderabad,09:40,16h 30m,"4,548",1-stop,,
16-07-2023,Air India,AI-440,business,Chennai,06:10,Hyderabad,23:35,17h 25m,"52,115",1-stop,,
16-07-2023,Indigo,6E-796,economy,Chennai,22:25,Kolkata,08:10,09h 45m,"5,092",1-stop,,
16-07-2023,Indigo,6E-495,economy,Chennai,06:35,Kolkata,13:20,06h 45m,"5,092",1-stop,,
16-07-2023,Vistara,UK-836,business,Chennai,10:45,Kolkata,18:05,07h 20m,"56,208",1-stop,,
16-07-2023,Vistara,UK-828,economy,Chennai,07:00,Kolkata,09:40,26h 40m,"7,842",1-stop,,
16-07-2023,Vistara,UK-838,business,Chennai,21:05,Kolkata,18:05,21h 00m,"56,208",1-stop,,
16-07-2023,Vistara,UK-826,economy,Chennai,12:30,Kolkata,19:55,07h 25m,"7,417",1-stop,,
16-07-2023,Air India,AI-538,business,Chennai,20:20,Kolkata,14:30,18h 10m,"68,485",1-stop,,
16-07-2023,Vistara,UK-824,economy,Chennai,20:30,Kolkata,19:55,23h 25m,"7,842",1-stop,,
16-07-2023,Air India,AI-538,business,Chennai,20:20,Mumbai,12:50,16h 30m,"62,574",1-stop,,
16-07-2023,GO FIRST,G8-9110,economy,Chennai,05:30,Mumbai,20:15,14h 45m,"5,940",1-stop,,
16-07-2023,Vistara,UK-826,economy,Chennai,12:30,Mumbai,14:30,02h 00m,"2,990",non-stop,,
16-07-2023,Air India,AI-539,economy,Chennai,17:00,Mumbai,20:00,27h 00m,"4,719",1-stop,,
16-07-2023,Air India,AI-430,economy,Chennai,09:55,Mumbai,21:35,11h 40m,"4,401",1-stop,,
16-07-2023,Air India,AI-440,economy,Chennai,06:10,Mumbai,20:45,38h 35m,"6,578",1-stop,,
16-07-2023,Vistara,UK-832,business,Chennai,06:55,Mumbai,23:50,16h 55m,"62,801",1-stop,,
16-07-2023,GO FIRST,G8-304,economy,Chennai,13:45,Mumbai,15:40,01h 55m,"3,030",non-stop,,
16-07-2023,Air India,AI-502,business,Delhi,13:30,Bangalore,16:15,02h 45m,"33,352",non-stop,,
16-07-2023,Vistara,UK-879,economy,Delhi,17:40,Bangalore,19:30,25h 50m,"3,391",1-stop,,
16-07-2023,Air India,AI-512,economy,Delhi,14:10,Bangalore,17:55,27h 45m,"5,559",1-stop,,
16-07-2023,Vistara,UK-817,business,Delhi,16:05,Bangalore,18:50,02h 45m,"33,352",non-stop,,
16-07-2023,Indigo,6E-2247,economy,Delhi,11:00,Bangalore,20:45,09h 45m,"4,210",1-stop,,
16-07-2023,AirAsia,I5-783,economy,Delhi,07:10,Bangalore,19:05,11h 55m,"4,059",1-stop,,
16-07-2023,Air India,AI-624,business,Delhi,19:00,Bangalore,18:30,23h 30m,"43,094",1-stop,,
16-07-2023,Air India,AI-805,economy,Delhi,20:00,Bangalore,18:30,22h 30m,"4,272",1-stop,,
16-07-2023,Vistara,UK-955,business,Delhi,17:45,Chennai,08:50,15h 05m,"69,207",1-stop,,
16-07-2023,GO FIRST,G8-7535,economy,Delhi,17:00,Chennai,07:40,14h 40m,"4,945",1-stop,,
16-07-2023,Vistara,UK-977,business,Delhi,19:00,Chennai,08:50,13h 50m,"61,135",1-stop,,
16-07-2023,Air India,AI-865,economy,Delhi,10:40,Chennai,10:55,24h 15m,"4,294",1-stop,,
16-07-2023,Air India,AI-762,economy,Delhi,20:15,Chennai,19:40,23h 25m,"6,903",1-stop,,
16-07-2023,Vistara,UK-837,economy,Delhi,17:25,Chennai,20:15,02h 50m,"2,423",non-stop,,
16-07-2023,Air India,AI-665,business,Delhi,08:00,Chennai,10:55,26h 55m,"45,936",1-stop,,
16-07-2023,Vistara,UK-953,business,Delhi,20:40,Chennai,11:50,15h 10m,"46,357",1-stop,,
16-07-2023,Vistara,UK-941,business,Delhi,16:45,Hyderabad,07:50,15h 05m,"47,925",1-stop,,
16-07-2023,Vistara,UK-977,economy,Delhi,19:00,Hyderabad,12:15,17h 15m,"6,234",1-stop,,
16-07-2023,Vistara,UK-963,business,Delhi,08:50,Hyderabad,07:50,23h 00m,"54,746",1-stop,,
16-07-2023,Vistara,UK-811,economy,Delhi,05:55,Hyderabad,20:55,15h 00m,"5,819",1-stop,,
16-07-2023,GO FIRST,G8-422,economy,Delhi,20:25,Hyderabad,22:40,02h 15m,"2,119",non-stop,,
16-07-2023,GO FIRST,G8-101,economy,Delhi,05:50,Hyderabad,15:40,09h 50m,"5,461",1-stop,,
16-07-2023,Indigo,6E-2331,economy,Delhi,06:45,Hyderabad,09:00,02h 15m,"2,119",non-stop,,
16-07-2023,Air India,AI-665,economy,Delhi,08:00,Hyderabad,21:35,13h 35m,"4,251",1-stop,,
16-07-2023,Indigo,6E-181,economy,Delhi,05:15,Kolkata,12:00,06h 45m,"6,068",2+-stop,,
16-07-2023,Vistara,UK-963,economy,Delhi,08:50,Kolkata,19:55,11h 05m,"6,908",1-stop,,
16-07-2023,SpiceJet,SG-8903,economy,Delhi,09:25,Kolkata,14:20,04h 55m,"9,605",1-stop,,
16-07-2023,Indigo,6E-2043,economy,Delhi,13:15,Kolkata,17:25,04h 10m,"4,300",1-stop,,
16-07-2023,GO FIRST,G8-323,economy,Delhi,18:50,Kolkata,07:30,12h 40m,"6,014",1-stop,,
16-07-2023,AirAsia,I5-721,economy,Delhi,20:45,Kolkata,09:00,12h 15m,"2,505",1-stop,,
16-07-2023,Indigo,6E-5073,economy,Delhi,09:15,Kolkata,14:35,05h 20m,"3,714",1-stop,,
16-07-2023,Vistara,UK-829,business,Delhi,07:30,Kolkata,19:55,12h 25m,"73,424",2+-stop,,
16-07-2023,Vistara,UK-683,economy,Delhi,13:40,Mumbai,15:15,25h 35m,"4,829",1-stop,,
16-07-2023,Air India,AI-865,business,Delhi,10:40,Mumbai,12:50,02h 10m,"22,484",non-stop,,
16-07-2023,Air India,AI-411,business,Delhi,07:05,Mumbai,13:25,06h 20m,"33,136",1-stop,,
16-07-2023,Vistara,UK-705,economy,Delhi,07:30,Mumbai,13:00,05h 30m,"7,863",1-stop,,
16-07-2023,Vistara,UK-963,business,Delhi,08:50,Mumbai,11:10,02h 20m,"37,263",non-stop,,
16-07-2023,Air India,AI-531,economy,Delhi,20:00,Mumbai,20:45,24h 45m,"3,936",1-stop,,
16-07-2023,Vistara,UK-945,economy,Delhi,11:40,Mumbai,14:00,02h 20m,"2,727",non-stop,,
16-07-2023,Air India,AI-839,business,Delhi,21:25,Mumbai,23:55,26h 30m,"41,730",1-stop,,
16-07-2023,Air India,AI-9881,economy,Hyderabad,13:15,Bangalore,17:55,04h 40m,"5,090",1-stop,,
16-07-2023,Air India,AI-9518,economy,Hyderabad,20:45,Bangalore,22:15,01h 30m,"2,112",non-stop,,
16-07-2023,Indigo,6E-531,economy,Hyderabad,06:35,Bangalore,14:10,07h 35m,"2,764",1-stop,,
16-07-2023,Vistara,UK-870,business,Hyderabad,20:35,Bangalore,18:50,22h 15m,"64,226",1-stop,,
16-07-2023,Air India,AI-698,business,Hyderabad,22:15,Bangalore,18:30,20h 15m,"38,614",1-stop,,
16-07-2023,Air India,AI-9891,economy,Hyderabad,18:10,Bangalore,11:40,17h 30m,"5,177",1-stop,,
16-07-2023,Indigo,6E-514,economy,Hyderabad,13:35,Bangalore,17:35,04h 00m,"4,174",1-stop,,
16-07-2023,Vistara,UK-878,business,Hyderabad,12:55,Bangalore,20:55,08h 00m,"38,670",1-stop,,
16-07-2023,Vistara,UK-876,economy,Hyderabad,21:35,Chennai,08:50,11h 15m,"6,350",1-stop,,
16-07-2023,Air India,AI-541,economy,Hyderabad,16:15,Chennai,10:55,18h 40m,"6,198",1-stop,,
16-07-2023,Indigo,6E-6591,economy,Hyderabad,14:25,Chennai,21:40,07h 15m,"4,498",1-stop,,
16-07-2023,Air India,AI-840,economy,Hyderabad,20:50,Chennai,12:40,15h 50m,"4,589",1-stop,,
16-07-2023,Vistara,UK-880,economy,Hyderabad,13:25,Chennai,22:45,09h 20m,"4,403",1-stop,,
16-07-2023,Air India,AI-543,business,Hyderabad,11:20,Chennai,23:35,12h 15m,"52,369",1-stop,,
16-07-2023,Air India,AI-616,economy,Hyderabad,08:25,Chennai,10:55,26h 30m,"4,116",1-stop,,
16-07-2023,Vistara,UK-870,business,Hyderabad,20:35,Chennai,09:55,13h 20m,"59,156",1-stop,,
16-07-2023,Air India,AI-9881,economy,Hyderabad,13:15,Delhi,03:40,14h 25m,"7,361","1-stop
												Via MYQ
												",,
16-07-2023,Vistara,UK-878,business,Hyderabad,12:55,Delhi,00:10,11h 15m,"52,653",1-stop,,
16-07-2023,Air India,AI-616,economy,Hyderabad,08:25,Delhi,20:25,12h 00m,"4,431",1-stop,,
16-07-2023,GO FIRST,G8-7556,economy,Hyderabad,15:30,Delhi,17:40,02h 10m,"2,299",non-stop,,
